-0.888565-0.223791j,0.000000-3.141593j,0.000000-3.141593j,0.000000
-0.887335-0.222443j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887323-0.222430j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887312-0.222418j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887300-0.222405j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887288-0.222393j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887277-0.222380j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887265-0.222368j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887254-0.222356j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887243-0.222344j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887231-0.222332j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887220-0.222320j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887209-0.222308j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887198-0.222296j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887186-0.222284j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887175-0.222272j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887164-0.222260j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887153-0.222249j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887142-0.222237j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887131-0.222225j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887120-0.222214j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887109-0.222202j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887099-0.222191j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887088-0.222179j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887077-0.222168j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887066-0.222156j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887055-0.222145j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887045-0.222134j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887034-0.222122j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887024-0.222111j,0.000002-3.141594j,-0.000002-3.141591j,0.000000
-0.887013-0.222100j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.887002-0.222089j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886992-0.222078j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886981-0.222066j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886971-0.222055j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886961-0.222044j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886950-0.222033j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886940-0.222023j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886930-0.222012j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886919-0.222001j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886909-0.221990j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886899-0.221979j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886889-0.221968j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886878-0.221958j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886868-0.221947j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886858-0.221936j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886848-0.221926j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886838-0.221915j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886828-0.221905j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886818-0.221894j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886808-0.221883j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886798-0.221873j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886788-0.221863j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886778-0.221852j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886768-0.221842j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886758-0.221831j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886748-0.221821j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886739-0.221811j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886729-0.221801j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886719-0.221790j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886709-0.221780j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886699-0.221770j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886690-0.221760j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886680-0.221750j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886670-0.221739j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886661-0.221729j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886651-0.221719j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886642-0.221709j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886632-0.221699j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886622-0.221689j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886613-0.221679j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886603-0.221669j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886594-0.221660j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886584-0.221650j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886575-0.221640j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886565-0.221630j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886556-0.221620j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886547-0.221610j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886537-0.221601j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886528-0.221591j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886519-0.221581j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886509-0.221571j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886500-0.221562j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886491-0.221552j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886481-0.221542j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886472-0.221533j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886463-0.221523j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886454-0.221514j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886444-0.221504j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886435-0.221495j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886426-0.221485j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886417-0.221476j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886408-0.221466j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886399-0.221457j,0.000003-3.141594j,-0.000003-3.141591j,0.000000
-0.886390-0.221447j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886381-0.221438j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886371-0.221429j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886362-0.221419j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886353-0.221410j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886344-0.221401j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886335-0.221391j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886326-0.221382j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886317-0.221373j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886308-0.221363j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886300-0.221354j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886291-0.221345j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886282-0.221336j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886273-0.221327j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886264-0.221318j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886255-0.221308j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886246-0.221299j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886237-0.221290j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886229-0.221281j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886220-0.221272j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886211-0.221263j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886202-0.221254j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886193-0.221245j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886185-0.221236j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886176-0.221227j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886167-0.221218j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886158-0.221209j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886150-0.221200j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886141-0.221191j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886132-0.221182j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886124-0.221174j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886115-0.221165j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886107-0.221156j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886098-0.221147j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886089-0.221138j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886081-0.221129j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886072-0.221121j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886064-0.221112j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886055-0.221103j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886046-0.221094j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886038-0.221086j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886029-0.221077j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886021-0.221068j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886012-0.221060j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.886004-0.221051j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885995-0.221042j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885987-0.221034j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885979-0.221025j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885970-0.221016j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885962-0.221008j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885953-0.220999j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885945-0.220991j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885937-0.220982j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885928-0.220974j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885920-0.220965j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885911-0.220957j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885903-0.220948j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885895-0.220940j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885886-0.220931j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885878-0.220923j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885870-0.220914j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885862-0.220906j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885853-0.220898j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885845-0.220889j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885837-0.220881j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885829-0.220872j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885820-0.220864j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885812-0.220856j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885804-0.220847j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885796-0.220839j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885787-0.220831j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885779-0.220822j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885771-0.220814j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885763-0.220806j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885755-0.220798j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885747-0.220789j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885739-0.220781j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885730-0.220773j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885722-0.220765j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885714-0.220757j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885706-0.220748j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885698-0.220740j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885690-0.220732j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885682-0.220724j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885674-0.220716j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885666-0.220708j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885658-0.220700j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885650-0.220691j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885642-0.220683j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885634-0.220675j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885626-0.220667j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885618-0.220659j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885610-0.220651j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885602-0.220643j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885594-0.220635j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885586-0.220627j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885578-0.220619j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885570-0.220611j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885562-0.220603j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885554-0.220595j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885546-0.220587j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885538-0.220579j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885530-0.220571j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885522-0.220563j,0.000003-3.141595j,-0.000003-3.141591j,0.000000
-0.885515-0.220556j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885507-0.220548j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885499-0.220540j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885491-0.220532j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885483-0.220524j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885475-0.220516j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885467-0.220508j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885460-0.220500j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885452-0.220493j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885444-0.220485j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885436-0.220477j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885428-0.220469j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885421-0.220461j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885413-0.220454j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885405-0.220446j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885397-0.220438j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885390-0.220430j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885382-0.220423j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885374-0.220415j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885366-0.220407j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885359-0.220399j,0.000004-3.141595j,-0.000004-3.141591j,0.000000
-0.885351-0.220392j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885343-0.220384j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885336-0.220376j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885328-0.220369j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885320-0.220361j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885313-0.220353j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885305-0.220346j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885297-0.220338j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885290-0.220331j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885282-0.220323j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885274-0.220315j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885267-0.220308j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885259-0.220300j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885251-0.220293j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885244-0.220285j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885236-0.220277j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885229-0.220270j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885221-0.220262j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885213-0.220255j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885206-0.220247j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885198-0.220240j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885191-0.220232j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885183-0.220225j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885176-0.220217j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885168-0.220210j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885161-0.220202j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885153-0.220195j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885145-0.220187j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885138-0.220180j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885130-0.220173j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885123-0.220165j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885115-0.220158j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885108-0.220150j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885101-0.220143j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885093-0.220136j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885086-0.220128j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885078-0.220121j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885071-0.220113j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885063-0.220106j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885056-0.220099j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885048-0.220091j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885041-0.220084j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885033-0.220077j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885026-0.220069j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885019-0.220062j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885011-0.220055j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.885004-0.220047j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884996-0.220040j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884989-0.220033j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884982-0.220026j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884974-0.220018j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884967-0.220011j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884960-0.220004j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884952-0.219997j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884945-0.219989j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884938-0.219982j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884930-0.219975j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884923-0.219968j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884916-0.219961j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
-0.884908-0.219953j,0.000004-3.141595j,-0.000004-3.141590j,0.000000
